gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000030126,Tmcc1,-0.11910109722786456,0.04441577958827946,0.007329200567139959,0.030610474553078065,500.9678494581287
ENSMUSG00000000605,Clcn4,0.12635268238165315,0.047123376923361736,0.007333314762586027,0.030620935040262635,424.5500601578927
ENSMUSG00000034151,Zbbx,-0.3739039057437367,0.13950878502899194,0.0073590065521962475,0.030709168095727424,18.76918801506599
ENSMUSG00000037553,Zdhhc18,-0.20470743785481205,0.07637539969341134,0.007356065348814525,0.030709168095727424,69.96402289413322
ENSMUSG00000038324,Trpc4ap,-0.18831303971386798,0.07026256883631063,0.007359288128070927,0.030709168095727424,164.8704043201161
ENSMUSG00000044067,Gpr22,0.2193824010382256,0.08186979558368268,0.007369916597249704,0.030746774856596135,504.08291353853303
ENSMUSG00000019461,Plscr3,0.24640167970534654,0.09196052328937189,0.007374787307350308,0.03075360669334333,19.06637797294856
ENSMUSG00000030878,Cdr2,-0.8235196722437816,0.30734573393255105,0.007374167812147659,0.03075360669334333,7.597666825742283
ENSMUSG00000031634,Ufsp2,0.18552403625909006,0.06925788559543347,0.0073899216662725855,0.030809964886953686,108.4729930798067
ENSMUSG00000061353,Cxcl12,-1.231039561347897,0.4596524949250803,0.007401984778849133,0.030853496589138017,32.39833591541421
ENSMUSG00000061039,Olfr920,0.9483324546653338,0.35416194707093845,0.007413394953113661,0.030894288190149898,0.602897515876472
ENSMUSG00000003363,Pld3,0.24384180217059148,0.09107657047012482,0.007421206680631567,0.0309200691836038,461.8933011750313
ENSMUSG00000114206,Gm30551,-0.7546858426900345,0.2819363217676683,0.007433001503163965,0.03095565249478793,0.6009123893699277
ENSMUSG00000037949,Ano10,0.9459657050157353,0.35338916098524725,0.0074320453525455734,0.03095565249478793,366.8515463139145
ENSMUSG00000003444,Med29,0.3796298535541717,0.1418655761127236,0.007451045015605814,0.031024005335277965,59.428053430260356
ENSMUSG00000033578,Tmem35a,0.34665398131441405,0.12957940422271233,0.007467925024139345,0.03108748482696431,180.5327658875907
ENSMUSG00000021541,Trpc7,0.3129839593455429,0.11699676169513934,0.007469568376466142,0.031087523253968914,97.05762633553577
ENSMUSG00000032329,Hmg20a,-0.3054040947370321,0.11416801355151573,0.0074720155398950334,0.031090906305984933,180.4077922282695
ENSMUSG00000037815,Ctnna1,-0.3156362947146172,0.11800646548300153,0.0074787827663552004,0.031112259642934906,19.76895808261839
ENSMUSG00000034401,Spata6,-0.5991169800095347,0.22403909666503977,0.007491611157065028,0.031158812997814842,4.003642064983557
ENSMUSG00000038828,Tmem214,-0.16787168149249215,0.06277907295183026,0.007495088358476999,0.031166461405828728,72.37760234396043
ENSMUSG00000034730,Adgrb1,0.09243525482276725,0.034578634130167,0.007513370948007604,0.031235657542591055,577.1611811783297
ENSMUSG00000063821,Dupd1,0.7461662147477122,0.279176204578777,0.0075233889050645274,0.03126364144385049,1.2775100241626687
ENSMUSG00000042215,Bag2,0.30637470661146693,0.11462691304595395,0.007522129057152092,0.03126364144385049,32.129854390093655
ENSMUSG00000063146,Clip2,0.17366853021286957,0.0649808838301363,0.007526379695276553,0.03126923942409721,175.3328117445546
ENSMUSG00000015711,Prune1,0.16658245417305773,0.06234074038225973,0.007537183344916752,0.03130728732613456,54.496062621855614
ENSMUSG00000020716,Nf1,0.16062491187489664,0.06011747991028713,0.007543427322911103,0.031326383189491554,419.45586407887197
ENSMUSG00000019944,Rhobtb1,0.8966413960617176,0.33579308168175065,0.007580156759448114,0.031472043254417485,17.691896345214367
ENSMUSG00000039176,Polg,-0.16024367135269774,0.060016502542663414,0.007585271656431132,0.03148640802791749,75.9194384083135
ENSMUSG00000036403,Cep135,0.395444933323676,0.14812926534981727,0.007594311142889776,0.03151705392284797,20.953819775952006
ENSMUSG00000031563,Wwc2,0.18460221008347438,0.06915696268951038,0.007600452028419872,0.03153565962675238,103.82704479127774
ENSMUSG00000027330,Cdc25b,0.37738619166559645,0.14140103601189588,0.00760985549626658,0.03156779131290349,14.39115183064229
ENSMUSG00000010044,Zmynd10,-0.676074245820503,0.2533671100641333,0.00762229100652408,0.03161020516717889,3.655061228393157
ENSMUSG00000074357,AA386476,-0.662641882335661,0.2483377286770124,0.007623403138510132,0.03161020516717889,11.511585805706694
ENSMUSG00000025227,Mfsd13a,-0.22788449409545194,0.08541170132477932,0.0076288106245468905,0.031618843860867114,44.400320603309
ENSMUSG00000042831,Alkbh6,0.23170448766182397,0.0868426944462466,0.0076282871418760735,0.031618843860867114,77.48801303046089
ENSMUSG00000058672,Tubb2a,0.3129924727778703,0.11733429625265683,0.007641161451577764,0.031663135581532435,371.2547900586991
ENSMUSG00000027472,Pdrg1,-0.37096255787267307,0.1390756708621315,0.007645353395859538,0.031673606925703805,104.40054672079347
ENSMUSG00000028527,Ak4,-0.5556008982402051,0.208316477347991,0.007650887968312368,0.03168963481584466,100.46822305239671
ENSMUSG00000025423,Pias2,0.15146776138018261,0.05679324685471675,0.007653098214874754,0.03169188951671252,184.5191590222612
ENSMUSG00000040749,Siah1b,0.34743099882985756,0.13028416582931654,0.007659614194305176,0.03171196962621581,9.618831219023365
ENSMUSG00000102778,Gm38165,-1.0194986707707814,0.3823187654900782,0.007661836492497671,0.03171426837103475,1.017638907716156
ENSMUSG00000025085,Ablim1,0.26617845776949034,0.09982223210024316,0.0076639951033633585,0.03171630255522831,330.2040268825986
ENSMUSG00000061650,Med9,0.34873626096489996,0.13080331844382515,0.007673418714035178,0.031748394435799306,92.90708652602156
ENSMUSG00000069678,Pcgf1,0.2474476030017677,0.09283550731209775,0.00768873343297241,0.03180484123263038,27.562637303555654
ENSMUSG00000028134,Ptbp2,-0.18480016951269013,0.06933764826686485,0.007693769935864844,0.03181875636084626,286.72121285150024
ENSMUSG00000018377,Vezf1,0.26157645050003264,0.09815301988736909,0.007699146577600301,0.031834071830529914,75.29710200758362
ENSMUSG00000037012,Hk1,-0.21169573174026624,0.07944545703449213,0.0077064464706345145,0.03185733108590852,378.51342679950415
ENSMUSG00000110366,Gm45885,-0.5933680522211203,0.22272292968568252,0.007718235572340031,0.03189913394051635,5.4643912677730775
ENSMUSG00000040907,Atp1a3,0.08688235277575333,0.03261338573802033,0.0077215499281825094,0.03190590048517464,1995.3483791614613
ENSMUSG00000037710,Cisd1,0.18353835218016795,0.06891406595357426,0.00773799951468371,0.031966927853928975,570.1187989672733
ENSMUSG00000027806,Tsc22d2,0.4112683207864731,0.15443468878970676,0.007743438291750512,0.031976287882449966,123.23509050568752
ENSMUSG00000053279,Aldh1a1,1.1324514157050463,0.4252462720334641,0.007743626906772867,0.031976287882449966,20.145191372359548
ENSMUSG00000056999,Ide,0.13247564886999147,0.049750632935437085,0.007749501553541353,0.03198666035030825,142.67785647708047
ENSMUSG00000098051,Gm27032,0.17523928154014207,0.06580940307007413,0.007748644914707737,0.03198666035030825,118.20707314678764
ENSMUSG00000020899,Pfas,0.31710582823004524,0.11910663525746651,0.007759273698591026,0.0320200483388277,40.82041922894756
ENSMUSG00000049556,Lingo1,0.26609301814650443,0.09998205352780923,0.007781464660466436,0.03210465922808794,999.6433531302849
ENSMUSG00000061578,Ksr2,-0.26688820540747504,0.10030836366752184,0.007798361322178674,0.032167395011519315,384.2185153307672
ENSMUSG00000068566,Myadm,0.2279191747585765,0.08567643623223448,0.007808690450710013,0.032203019105637824,106.25615639863386
ENSMUSG00000003484,Cyp4f18,0.775045044885626,0.2914204442976372,0.007824686697907366,0.03226199387537706,2.842401976813451
ENSMUSG00000046351,Zfp322a,0.11755643761938556,0.04420580359140073,0.007830349843798002,0.03227834787181218,147.06120359253276
ENSMUSG00000097254,C430042M11Rik,-1.221242584693024,0.4593251647974107,0.007842515629302244,0.03231098240781423,1.029693113532757
ENSMUSG00000022132,Cldn10,-1.0903292267285398,0.4100925617286451,0.007843361898616806,0.03231098240781423,0.824919192276365
ENSMUSG00000034220,Gpc1,0.34524290403763286,0.12984858260272594,0.007841682411576758,0.03231098240781423,132.2110832871761
ENSMUSG00000047193,Dync2h1,-0.2836980334088701,0.10672019165886473,0.007852776472411267,0.03234276241852175,130.97531351024054
ENSMUSG00000040943,Tet2,0.49370035243662685,0.18573509141377473,0.007858520113601329,0.03235941269288997,118.67707521889592
ENSMUSG00000038543,BC028528,1.4845787049577657,0.5585957195666788,0.007867636881394666,0.03238994244355164,2.091714192334771
ENSMUSG00000025892,Gria4,-0.692384014073122,0.2605503246108734,0.007874811706741017,0.03241246601234122,613.3906331399573
ENSMUSG00000029394,Cdk2ap1,0.3140621064397539,0.11819155677086532,0.007878575848486877,0.03242094461207319,59.914463936977384
ENSMUSG00000060477,Irak2,-0.4189643930902977,0.15772143538102767,0.007899001188058282,0.03249796682561002,7.596921022776826
ENSMUSG00000024807,Syvn1,-0.16499803901051824,0.06212001155717646,0.00790461076926486,0.03251401411340426,78.15823122482135
ENSMUSG00000102014,2900009J06Rik,-0.26357750664928686,0.09924080545190198,0.007908796374021095,0.03252419849100244,23.888336508825937
ENSMUSG00000044475,Ascc1,0.3813398605661862,0.14361444091753184,0.00792371922785792,0.032578524873734395,66.07146409753184
ENSMUSG00000039640,Mrpl12,0.2323410817892992,0.08750739479654236,0.007928436958843328,0.03259087828544414,263.18430214304686
ENSMUSG00000051934,Spats2,-0.1664325819496263,0.06268956887446664,0.007933925433606373,0.03260639391854129,94.9443140309602
ENSMUSG00000060445,Sycp2,0.3032493444047217,0.11423877669086718,0.007942086378290943,0.03262084899287012,24.45638335561207
ENSMUSG00000026797,Stxbp1,-0.08931347550878312,0.03364461883554378,0.007939921069893753,0.03262084899287012,1873.67618351171
ENSMUSG00000045896,Paip2b,-0.19666906386997965,0.07408890942760833,0.007942586865799748,0.03262084899287012,128.85785591716837
ENSMUSG00000000058,Cav2,-0.3938888482541127,0.14839802814091568,0.00794795450021494,0.03263584856725427,25.56024061358584
ENSMUSG00000116644,4933426B08Rik,0.4272013393388235,0.16096495118349366,0.007954330128074725,0.03265497979207889,4.625968274932
ENSMUSG00000039886,Tmem120a,0.37632761553983457,0.14180018011509013,0.007956055649529564,0.03265501675871638,28.960361307344648
ENSMUSG00000045287,Rtn4rl1,-0.17980014514917805,0.06776317150025618,0.007969462627054658,0.032702989002823084,324.51775046101835
ENSMUSG00000087689,Gm15845,1.0333454992461075,0.389484410144115,0.007975356240514986,0.03272011583341753,0.4891451868198321
ENSMUSG00000072919,Noxred1,-0.4183590632786259,0.157712541036561,0.007985829733427841,0.03275602088157207,8.605858942574427
ENSMUSG00000097543,Gm805,-0.8924101645990093,0.33644340542436046,0.007990232639705705,0.0327670156796209,0.8401342799761176
ENSMUSG00000019763,Rmnd1,-0.22786762565348134,0.08591420794500641,0.00799527184602877,0.032780614568717954,74.89339231025787
ENSMUSG00000024190,Dusp1,0.935826974371621,0.35290293090332253,0.008006463532435453,0.03281942733054343,88.23375225816716
ENSMUSG00000037826,Ppm1k,-0.3027014400801443,0.11416072895552215,0.008012624334630599,0.03283760563162699,260.20309720073726
ENSMUSG00000020326,Ccng1,-0.4816044220324437,0.1816596475100064,0.008022154377351265,0.032869581062832325,117.64434970129844
ENSMUSG00000032398,Snapc5,0.2583569785759296,0.09747991999481129,0.008040580475741434,0.032937985135767664,147.49989880380355
ENSMUSG00000032536,Trak1,0.4083747383361169,0.15410995055554577,0.008051748451176797,0.03297663348443216,262.23991330045385
ENSMUSG00000014668,Chfr,0.14077696007326876,0.053145997754813275,0.008076084694042055,0.03306918536794147,125.66396842665192
ENSMUSG00000019370,Calm3,0.1469448322676535,0.05548418723071644,0.008087156910621077,0.03310027389579504,2694.6704286680456
ENSMUSG00000102331,Gm19938,0.4187662276119737,0.1581177928527381,0.008086308191216005,0.03310027389579504,224.80403624567094
ENSMUSG00000054477,Kcnn2,0.44871906777010856,0.16943770747612785,0.008090167380167232,0.03310547305663614,206.37563574961146
ENSMUSG00000032192,Gnb5,0.2156546101449637,0.08144044807065547,0.008096863219252863,0.03311872484377378,280.0999586216458
ENSMUSG00000021457,Syk,-0.8701403310405074,0.32860250755538944,0.00809688757613498,0.03311872484377378,3.060581454844768
ENSMUSG00000018008,Cyth4,-0.710143447906786,0.26822543051011916,0.008107449999695624,0.033154799826786235,2.606354208205493
ENSMUSG00000104850,Gm42901,-0.6381438356450841,0.24104959774955728,0.008112416353982835,0.03316797952249505,1.6201886193099972
ENSMUSG00000044447,Dock5,1.9602872347378162,0.7405223673627068,0.008116897846856227,0.03317917160261987,5.757191256460432
ENSMUSG00000045435,Tmem60,0.24859120072776766,0.09391536166191221,0.008121641478279937,0.03319143017890388,75.49768089658332
ENSMUSG00000017817,Jph2,-1.225885432668431,0.4632339269347747,0.008136229466415568,0.033243906651436804,0.9852335902290035
ENSMUSG00000109854,Gm45345,0.48604666814010244,0.1837010994549421,0.008148447999179895,0.03328668128331508,6.009463203339903
ENSMUSG00000021047,Nova1,-0.6309416251363272,0.23847728556531356,0.008151978522495922,0.033293954360661744,97.33954191762592
ENSMUSG00000024384,Iws1,0.17907405599375653,0.06769425885239454,0.008160985012974856,0.03332358422125642,83.2016326156925
ENSMUSG00000030681,Mvp,-0.6616963640353205,0.2501985560134587,0.008176699983466014,0.033380588087008035,20.744803680099853
ENSMUSG00000021134,Srsf5,0.1536433429189342,0.05810787012858857,0.008190710618950643,0.0334162725316142,365.103826550245
ENSMUSG00000024317,Rnf138,0.2051619983668547,0.07759213649284376,0.008190648781377412,0.0334162725316142,107.39624593187622
ENSMUSG00000063632,Sox11,0.9424194826234842,0.35641557193557566,0.008189414949405152,0.0334162725316142,214.91643298693015
ENSMUSG00000104556,Gm43192,0.6430337035429755,0.2432077291657545,0.008194015325707056,0.03342258738341575,1.614313641567287
ENSMUSG00000031392,Irak1,-0.2174719714401187,0.08225728265536425,0.008198058741159156,0.033431912002532004,76.67049618429232
ENSMUSG00000104222,Gm7292,-1.310837738099128,0.4958719102670298,0.00820535978256307,0.03345394176081135,0.37843385596081064
ENSMUSG00000110530,Gm35934,0.9683128017682853,0.3663086815385305,0.008206977827886175,0.03345394176081135,0.4306611965684645
ENSMUSG00000057977,Skint11,1.224926519529935,0.4634737867772438,0.008219320729302593,0.0334970774537816,1.1800998997057892
ENSMUSG00000039470,Zdhhc2,-0.23542686639184093,0.08910318139340712,0.008237365718953407,0.03356342802256792,229.59017000525824
ENSMUSG00000025825,Iscu,0.2160899691129643,0.08179110897778256,0.008242442533621212,0.03356973383849496,391.4296504018121
ENSMUSG00000045877,4933415A04Rik,-0.651409046920884,0.24655623262240287,0.008241067335745946,0.03356973383849496,2.246509282432025
ENSMUSG00000059401,Mamld1,0.4504994721066596,0.17056232341972966,0.008259826239664396,0.033633333558085496,201.04699376725327
ENSMUSG00000100860,2010009K17Rik,1.219117952596394,0.4616596720692083,0.008272793266370294,0.033678925550915575,0.1859484454932483
ENSMUSG00000046269,Usp27x,0.23554141197535075,0.08921653370922147,0.008287926112009977,0.033733313298005524,32.28600754871374
ENSMUSG00000059991,Nptx2,0.648865005186616,0.24582126801293105,0.00830087268404399,0.033778781163904356,480.34931019679277
ENSMUSG00000032606,Nicn1,-0.1979685079890747,0.07501809351676829,0.008316484754563114,0.03383196033689802,209.21137651065806
ENSMUSG00000017188,Coa3,0.17437270636821448,0.06607774551369848,0.008317497818317495,0.03383196033689802,603.1814745594231
ENSMUSG00000034201,Gas2l1,-0.19477530677333754,0.07381543068866896,0.008322948235341248,0.03384689337946385,85.93953422746658
ENSMUSG00000004319,Clcn3,0.14252742736140583,0.05401846162827773,0.008327499001731012,0.033850927566010845,388.09987525834316
ENSMUSG00000038084,Opa1,-0.15154446407210737,0.05743530558951027,0.00832676700636644,0.033850927566010845,225.45694821197768
ENSMUSG00000015501,Hivep2,0.3690103271127589,0.13986800155898782,0.008332884469520184,0.03386558302673616,1753.644034618836
ENSMUSG00000023019,Gpd1,-0.5566978907660394,0.21105498125143904,0.008347252649108917,0.03391673096895516,101.87579152971155
ENSMUSG00000021990,Spata13,0.6338504937609294,0.24031432705272648,0.008349764204791044,0.03391969127310374,6.080309768714014
ENSMUSG00000004815,Dgkq,-0.31220940099128813,0.11842120948178214,0.008378312677829096,0.03402839888621279,34.27662021179843
ENSMUSG00000038022,Mindy4,-0.3727931387399538,0.14142163886471235,0.008387976991790549,0.03405572584610301,21.78005994142124
ENSMUSG00000019868,Vta1,0.22390408236352785,0.08494039203722539,0.008388621284421714,0.03405572584610301,93.21712580024844
ENSMUSG00000028331,Trmo,0.38255551031762164,0.14515728069838776,0.00840245166120223,0.03410459577612785,4.965916442070223
ENSMUSG00000022770,Dlg1,0.4115459916426321,0.1561740503432898,0.008409385338645946,0.034125457910068366,775.0695005675844
ENSMUSG00000090336,Cfap97d2,-1.086087869457488,0.4121660977825432,0.008411912145174488,0.03412843178711868,1.91225489684746
ENSMUSG00000087247,Alkal1,-1.0372750054327908,0.3936540309608108,0.00841394027906362,0.03412938163516126,0.37508224231924714
ENSMUSG00000033581,Igf2bp2,0.5720848291987838,0.21712462614150857,0.008418131583965408,0.034139103656652715,39.94662348618676
ENSMUSG00000007080,Pole,-0.48135988096067317,0.18270635441397645,0.008423415116134059,0.034153250036090016,5.786855740015595
ENSMUSG00000026565,Pou2f1,-0.23964309915320614,0.09097942025569493,0.008437645670058839,0.034203658902024155,100.69906245790034
ENSMUSG00000033826,Dnah8,-1.0273397113128921,0.39006904928970465,0.008445060434801668,0.03421913305892799,0.37406175706880324
ENSMUSG00000032297,Celf6,0.19518378398977243,0.0741080499303757,0.008444191146782095,0.03421913305892799,96.29793942561969
ENSMUSG00000029003,Mad2l2,0.3812676341989624,0.14477142145853775,0.00844890455782033,0.034220132064716614,19.273056106169204
ENSMUSG00000039179,Tekt5,-0.7250763636591435,0.2753182184649493,0.008448648612551528,0.034220132064716614,55.67095081809195
ENSMUSG00000040321,Zfp770,0.19025684496872844,0.07225227679982206,0.008457711323155965,0.034248510049322924,57.95463808772335
ENSMUSG00000061118,Dnajc30,0.23403623767134157,0.08888449692177312,0.008462493571367406,0.03426058261368239,157.89573658754688
ENSMUSG00000030657,Xylt1,0.6208462491369289,0.23579744294083255,0.008464324392089061,0.03426070366704304,614.7240851707792
ENSMUSG00000107102,Gm42726,0.45441798366619324,0.17259711401303038,0.008467798399281586,0.03426747431353603,6.133968427838527
ENSMUSG00000036412,Arsi,-0.8308705063172084,0.31564426838658255,0.008480886122284984,0.034313138577275526,1.0765697172790287
ENSMUSG00000040459,Arglu1,0.1427202557706185,0.05422197206788404,0.008484689114782878,0.034321225966325634,580.4016219069579
ENSMUSG00000028669,Pithd1,-0.2161621407703349,0.08212824336409887,0.008488202473679944,0.03432813857552875,152.606136565599
ENSMUSG00000116165,Pdxp,-0.16277122700680152,0.06185098955565618,0.008496702110889636,0.03434790925575105,506.1156253601641
ENSMUSG00000032381,Ciao2a,0.23003973308575243,0.087410340120564,0.008495329356574287,0.03434790925575105,105.86179356992743
ENSMUSG00000074217,2210011C24Rik,1.060217090611423,0.4029440450233086,0.008508971543240205,0.034382896057476985,0.9785407329328887
ENSMUSG00000035486,Plk5,-0.6217312796730138,0.23628957324080155,0.008507742758951456,0.034382896057476985,46.83842115294828
ENSMUSG00000084850,Gm12092,0.926353351458722,0.35218589817799684,0.008531041611759905,0.03446475591890432,0.5668137804229456
ENSMUSG00000018634,Crhr1,-0.9262763915009344,0.35218768210749685,0.008536861864490096,0.03448094694481095,25.897709654257277
ENSMUSG00000058833,Rex1bd,0.1882109777567801,0.07157103403189942,0.008545803555284691,0.0345097361145693,399.4294684842008
ENSMUSG00000097976,Gm26918,0.542617234243325,0.2063668682347444,0.008554032781963568,0.03453563659679009,3.500605491218464
ENSMUSG00000024480,Ap3s1,0.14381040140929807,0.05469767081988051,0.00855892982551565,0.034546518571701997,522.0287920861467
ENSMUSG00000039098,Gm9767,0.6000007565997536,0.22821265203546146,0.008560359995111606,0.034546518571701997,1.4258379946297608
ENSMUSG00000029863,Casp2,-0.3976134175735494,0.15125312540110247,0.008568806898376484,0.03457327305084077,12.214951634644262
ENSMUSG00000052456,Asna1,0.2127076520649977,0.08093394435044188,0.008584720062486256,0.03462279297620066,133.8858427703391
ENSMUSG00000030315,Vgll4,0.34313768039253667,0.13055857586536193,0.008583101311767618,0.03462279297620066,101.99206414323243
ENSMUSG00000003934,Efnb3,0.36290536812455004,0.13815477286835812,0.008619122441286976,0.03475417238724956,214.027070075124
ENSMUSG00000040219,Ttc12,-1.7856387162091243,0.6799194942736492,0.008633133026332875,0.0348032894030423,0.2805686934141578
ENSMUSG00000004113,Cacna1b,-0.20256010606304523,0.07714438628630325,0.008646410745255103,0.03484943178341802,359.1917482004118
ENSMUSG00000099895,Gm28153,0.6389271318087526,0.2433754011409204,0.008657924401130536,0.03488512865859722,9.196069190081763
ENSMUSG00000047307,Pcdhb13,0.39425703476042256,0.1501797489904906,0.00865893489938478,0.03488512865859722,7.849162866794647
ENSMUSG00000115082,Gm49189,1.0897274150187344,0.4151909090055142,0.00867401660032966,0.034938490748395404,1.9003048837174483
ENSMUSG00000074354,Arhgap20os,0.9489066121983473,0.3616676643241146,0.008698095316060622,0.03501323852999096,0.6853502029413605
ENSMUSG00000014773,Dll1,0.5713939300913417,0.2177763647040168,0.008696385056129675,0.03501323852999096,2.9863015578125482
ENSMUSG00000039835,Nhsl1,-0.29440523583850575,0.11220765311245594,0.008696667039630438,0.03501323852999096,55.6490671571411
ENSMUSG00000034997,Htr2a,-0.811648846967044,0.30937883853360204,0.008703684263973745,0.035028324399796175,96.34377173306565
ENSMUSG00000010609,Psen2,-0.24310381362684994,0.09267962605152534,0.008714504570248431,0.035064453245432774,31.08229419248384
ENSMUSG00000026048,Ercc5,0.275216556016668,0.10493073987237347,0.008720017802559312,0.03507921731357335,34.719252077584464
ENSMUSG00000033106,Slc7a6os,0.1506422307375441,0.05745516869935772,0.008743874428811355,0.03516775203672457,84.50849233403905
ENSMUSG00000033420,Antxr1,0.6227885677503054,0.23754613264125263,0.00874774206496319,0.03517587086109907,95.27531857497252
ENSMUSG00000071653,1810009A15Rik,0.5553214459387755,0.2118219466387207,0.008750713657502714,0.03518038390116898,1.8287809723659962
ENSMUSG00000037907,Ankrd13b,-0.2115803811399018,0.08070869110407677,0.008753565629483356,0.035184414226767664,92.21571853397695
ENSMUSG00000047712,Ust,0.6992276262348088,0.2667439285461791,0.008758380761864344,0.035196331984306564,213.75076688362202
ENSMUSG00000085632,Gm12381,0.9259819033007793,0.35329140940807147,0.008766853563623505,0.03522294027336295,0.4475480550263676
ENSMUSG00000028347,Tmeff1,-0.16417845403706124,0.0626428984083862,0.008770750278980022,0.0352311556814434,386.71761182441156
ENSMUSG00000030595,Nfkbib,0.3390089514976151,0.1293586624855191,0.008775201971902322,0.035241596435184666,31.861437123544164
ENSMUSG00000099098,1110035H17Rik,0.41424679898580086,0.15808356876630736,0.008781916421258402,0.03526111819291259,4.35346889266817
ENSMUSG00000042638,Gucy2c,-0.8329575735075637,0.3180108635216495,0.008811714934902015,0.03537329920269591,0.6597990404078977
ENSMUSG00000039313,Minar1,1.6859010534128047,0.6436760492478683,0.008814238102353362,0.03537596321923426,1.5186890694172965
ENSMUSG00000039016,Timm8b,0.09947857411484927,0.03798411570107626,0.008820036855272587,0.03539176990818513,758.6375740312702
ENSMUSG00000056899,Immp2l,0.23487492255254014,0.08969602951428131,0.008830035466713924,0.0354244189622028,159.9746803279835
ENSMUSG00000084950,Gm5577,-0.2894375398186399,0.11053808263430316,0.008833234944502338,0.03542978317187698,37.10511596489489
ENSMUSG00000044339,Alkbh2,-0.28978483700639196,0.11068797192179596,0.008843807916993384,0.03546471370423317,12.258146634026307
ENSMUSG00000025340,Rabgef1,0.36781013054298456,0.14050122923863537,0.008848756071325679,0.03546960292897171,117.85647914384492
ENSMUSG00000022848,Slc49a4,-0.17545921593900368,0.0670229607479744,0.008847347477262147,0.03546960292897171,137.6265854683172
ENSMUSG00000113986,Gm31333,-0.4232313498219405,0.16170715913129097,0.008863611374984245,0.03552166479833586,5.526398090866097
ENSMUSG00000045624,Esf1,0.2632906882588845,0.10061948302929269,0.00887851437111381,0.0355708294785548,143.11765374958094
ENSMUSG00000084860,2610204G07Rik,1.1253622778942267,0.4300767679513125,0.008879618860053446,0.0355708294785548,0.7874388826790732
ENSMUSG00000050029,Rap2c,0.19527586535569633,0.07464560930975107,0.00889562560028385,0.035627448719957884,49.94375988008106
ENSMUSG00000097180,2700038G22Rik,0.3736501881848314,0.14286949966596388,0.008914256328620477,0.03568935520169239,10.252581751845367
ENSMUSG00000044982,Sft2d3,0.22001991312781893,0.08412788815252989,0.00891483473078439,0.03568935520169239,29.04392826198715
ENSMUSG00000040105,Plpp6,0.4503271610752763,0.17220809899877393,0.00892229316088536,0.03571169894649339,203.30833198166786
ENSMUSG00000036106,Prr5,0.6214674717736223,0.23777290213463695,0.00895671620037921,0.03584193710475686,2.845973695808115
ENSMUSG00000031370,Zrsr2,0.17182044106723818,0.06574169449686687,0.008960204355504351,0.03584835492305253,314.68172868862047
ENSMUSG00000021730,Hcn1,0.6516058701317881,0.24933892735891572,0.008966365687344107,0.03586546274937643,1033.4003599260213
ENSMUSG00000038822,Hace1,0.22472163855045418,0.08599343395849375,0.008968781620231197,0.03586758493657311,272.39425697489713
