Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,direction
GO_Biological_Process_2021,regulation of potassium ion transport (GO:0043266),6/31,0.008322198854189,0.2813412735094718,0,0,3.8702572898799312,18.533999471426235,KCNIP1;KCNA5;KCNAB1;DRD1;NOS1;DRD2,anterior_up
GO_Biological_Process_2021,hemopoiesis (GO:0030097),12/94,0.0087075512710402,0.2913951248581455,0,0,2.364928511354079,11.218191327845885,NOTCH2;BMP4;CEBPA;TGFB2;MELK;JAG1;FLT4;ZBTB16;KIT;TOX;CD34;TGFBR2,anterior_up
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054),3/8,0.0089966088012593,0.295106583748239,0,0,9.661077844311375,45.51244477540304,FZD7;CLDN1;FGF10,anterior_up
GO_Biological_Process_2021,regulation of dopamine uptake involved in synaptic transmission (GO:0051584),3/8,0.0089966088012593,0.295106583748239,0,0,9.661077844311375,45.51244477540304,RAB3B;DRD1;DRD2,anterior_up
GO_Biological_Process_2021,catecholamine metabolic process (GO:0006584),4/15,0.0095152382405915,0.2973960782177331,0,0,5.858343711083437,27.269774142879488,DDC;DRD1;SNCAIP;DRD2,anterior_up
GO_Biological_Process_2021,cellular response to ATP (GO:0071318),4/15,0.0095152382405915,0.2973960782177331,0,0,5.858343711083437,27.269774142879488,P2RX4;P2RX3;P2RY1;RYR3,anterior_up
GO_Biological_Process_2021,regulation of endothelial cell chemotaxis (GO:2001026),4/15,0.0095152382405915,0.2973960782177331,0,0,5.858343711083437,27.269774142879488,SEMA5A;SMOC2;P2RX4;MET,anterior_up
GO_Biological_Process_2021,regulation of sequestering of triglyceride (GO:0010889),4/15,0.0095152382405915,0.2973960782177331,0,0,5.858343711083437,27.269774142879488,CIDEA;LPL;PPARG;PPARA,anterior_up
GO_Biological_Process_2021,"regulation of synaptic transmission, GABAergic (GO:0032228)",4/15,0.0095152382405915,0.2973960782177331,0,0,5.858343711083437,27.269774142879488,HAP1;DRD2;ADRA1A;BAIAP3,anterior_up
GO_Biological_Process_2021,aortic valve morphogenesis (GO:0003180),6/32,0.0097459732824055,0.3017608363047613,0,0,3.72120332497691,17.232524481484216,BMP4;EFNA1;JAG1;SNAI2;SMAD6;ROBO1,anterior_up
GO_Biological_Process_2021,positive regulation of phospholipase C activity (GO:0010863),7/43,0.0117826181609909,0.3614427219200268,0,0,3.136480686695279,13.92951806655786,NTF3;KIT;LPAR1;HTR2A;ADRA1A;ESR1;FGFR1,anterior_up
GO_Biological_Process_2021,striated muscle contraction (GO:0006941),8/54,0.0127944597298975,0.3721185549851883,0,0,2.8062154489765425,12.231572043940025,MYH3;JSRP1;TNNT2;STAC2;MYH14;NOS1;SCN5A;SCN4B,anterior_up
GO_Biological_Process_2021,bundle of His cell to Purkinje myocyte communication (GO:0086069),3/9,0.0129123699747912,0.3721185549851883,0,0,8.050470487596236,35.016081008645806,PKP2;DSG2;DSC2,anterior_up
GO_Biological_Process_2021,endochondral ossification (GO:0001958),3/9,0.0129123699747912,0.3721185549851883,0,0,8.050470487596236,35.016081008645806,BMP4;COL13A1;INPPL1,anterior_up
GO_Biological_Process_2021,inner ear receptor cell development (GO:0060119),3/9,0.0129123699747912,0.3721185549851883,0,0,8.050470487596236,35.016081008645806,ADGRV1;WHRN;PDZD7,anterior_up
GO_Biological_Process_2021,positive regulation of protein kinase C signaling (GO:0090037),3/9,0.0129123699747912,0.3721185549851883,0,0,8.050470487596236,35.016081008645806,ADGRV1;FLT4;ADRA1A,anterior_up
GO_Biological_Process_2021,type B pancreatic cell differentiation (GO:0003309),3/9,0.0129123699747912,0.3721185549851883,0,0,8.050470487596236,35.016081008645806,BMP4;CDK6;INSM1,anterior_up
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),14/123,0.0129642632145476,0.3721185549851883,0,0,2.0762307680119156,9.02238265723285,SEMA5A;NOTCH2;TCF7L2;FZD7;FLT4;TGFA;LAMB1;VEGFD;CLDN1;BMP4;CDH13;SCN5A;RREB1;FGF10,anterior_up
GO_Biological_Process_2021,regulation of cell adhesion mediated by integrin (GO:0033628),6/34,0.0130981557137619,0.3721185549851883,0,0,3.4550355305072284,14.978559715491906,EFNA1;TGFB2;EPHA8;SNAI2;NCKAP1L;ADA,anterior_up
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),28/306,0.0131976502727129,0.3721185549851883,0,0,1.6331689892840973,7.067892341185237,CHRM2;GABRB1;CHRNA5;HTR2A;HTR4;HTR6;GLRA2;HRH1;GLRA3;PENK;MBP;DRD2;SLC12A7;NTSR1;DRD5;GABRQ;UNC13C;GRID2;HTR1F;GABRA3;HTR1A;OPRK1;PDYN;SHISA6;HCRTR1;SYT10;HAP1;CBLN1,anterior_up
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),40/474,0.0132538453028228,0.3721185549851883,0,0,1.4976144338962076,6.474887418023878,CSF1;FLT4;KIF14;TGFA;LAMC2;TNFRSF11A;MST1R;PTHLH;THPO;NTF3;HMOX1;HES1;SCN5A;WNT2;TRPM4;TCF7L2;TGFB2;HTR1A;VEGFD;LAMB1;S100B;PRLR;MAPK15;TSHR;TGFBR2;BTC;BMP4;FGF16;CDK6;GHRH;FGF18;S100A6;CDH13;INSM1;TOX;FOLR2;ZFPM2;CRLF1;FGF10;FGFR1,anterior_up
GO_Biological_Process_2021,cellular calcium ion homeostasis (GO:0006874),15/136,0.0135821927125012,0.376415373272745,0,0,2.004364379236698,8.616753854737388,CASR;TRPC5;TRPC6;TRPC3;CAV1;HTR2A;HCRTR1;CALB2;CXCL12;CALB1;PLN;STC2;CDH23;ATP13A4;DRD5,anterior_up
GO_Biological_Process_2021,regulation of cardiac muscle cell action potential (GO:0098901),5/25,0.0136341215794534,0.376415373272745,0,0,4.029134532990574,17.305856809177282,CAV1;PKP2;DSG2;DSC2;TRPM4,anterior_up
GO_Biological_Process_2021,cell surface receptor signaling pathway involved in heart development (GO:0061311),4/17,0.015112382029168,0.4070513956311687,0,0,4.956533192834563,20.778981020782883,NOTCH2;BMP4;JAG1;SNAI2,anterior_up
GO_Biological_Process_2021,gliogenesis (GO:0042063),4/17,0.015112382029168,0.4070513956311687,0,0,4.956533192834563,20.778981020782883,TGFB2;CDK6;RELN;NFIB,anterior_up
GO_Biological_Process_2021,regulation of metal ion transport (GO:0010959),4/17,0.015112382029168,0.4070513956311687,0,0,4.956533192834563,20.778981020782883,CASR;PLN;EPB41;IL16,anterior_up
GO_Biological_Process_2021,lamellipodium assembly (GO:0030032),5/26,0.0160850897995377,0.4263192200469479,0,0,3.8370669604602767,15.84655908618794,CARMIL1;ABLIM3;KIT;CDH13;PARVB,anterior_up
GO_Biological_Process_2021,negative regulation of signaling receptor activity (GO:2000272),5/26,0.0160850897995377,0.4263192200469479,0,0,3.8370669604602767,15.84655908618794,RAMP3;CALCR;PPARG;EPHB2;PPARA,anterior_up
GO_Biological_Process_2021,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),17/165,0.0169066480519162,0.4268818120792511,0,0,1.8577278577278575,7.579619496559008,CHRM2;RAMP3;GPR12;HTR1F;LPAR1;OPRK1;PTH2R;ADRB2;GPR6;PTHLH;TSHR;CALCR;GPR161;GHRH;DRD1;ADGRL2;DRD5,anterior_up
GO_Biological_Process_2021,calcium ion transport (GO:0006816),13/115,0.0171445729989173,0.4268818120792511,0,0,2.0592295589504137,8.372978943230036,CASR;TRPC5;TRPC6;RAMP3;TRPC3;CAV1;RYR3;GRIN3A;P2RX4;CDH23;TRPM6;TRPM3;TRPM4,anterior_up
GO_Biological_Process_2021,aortic valve development (GO:0003176),6/36,0.0171830866826577,0.4268818120792511,0,0,3.2243567753001714,13.103236863473096,BMP4;EFNA1;JAG1;SNAI2;SMAD6;ROBO1,anterior_up
GO_Biological_Process_2021,regulation of sodium ion transport (GO:0002028),6/36,0.0171830866826577,0.4268818120792511,0,0,3.2243567753001714,13.103236863473096,P2RX4;PKP2;NOS1;SCN5A;DRD2;SCN4B,anterior_up
GO_Biological_Process_2021,canonical Wnt signaling pathway (GO:0060070),9/68,0.0173128825762872,0.4268818120792511,0,0,2.4617951819519943,9.985790621088531,NR4A2;TCF7L2;WNT10A;WNT5B;FZD5;FZD4;CAV1;FZD7;WNT2,anterior_up
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),9/68,0.0173128825762872,0.4268818120792511,0,0,2.4617951819519943,9.985790621088531,FBN2;CAV1;HTRA4;CIDEA;PPARA;SMAD6;LTBP1;TGFBR2;FBN1,anterior_up
GO_Biological_Process_2021,adrenal gland development (GO:0030325),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,INSM1;DKK3;STRA6,anterior_up
GO_Biological_Process_2021,arginine metabolic process (GO:0006525),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,SLC39A8;NOS1;ASS1,anterior_up
GO_Biological_Process_2021,cellular response to purine-containing compound (GO:0071415),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,GSTM2;P2RY1;RYR3,anterior_up
GO_Biological_Process_2021,lung epithelium development (GO:0060428),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,BMP4;FGF10;STRA6,anterior_up
GO_Biological_Process_2021,response to histamine (GO:0034776),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,GABRB1;HRH1;DRD2,anterior_up
GO_Biological_Process_2021,retinoic acid receptor signaling pathway (GO:0048384),3/10,0.0176525228659394,0.4268818120792511,0,0,6.900036661371136,27.854596311368383,RARB;PPARG;RXRG,anterior_up
GO_Biological_Process_2021,skin development (GO:0043588),10/80,0.0181774119758803,0.4357989477878425,0,0,2.306122448979592,9.24195995550848,WNT10A;JAG1;COL5A3;ITGA6;ALOX12B;ABCA12;CLDN1;MET;EVPL;ALOXE3,anterior_up
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),59/764,0.0183743419319954,0.4357989477878425,0,0,1.3626923591596414,5.446408886156836,PTPRU;TES;CSF1;FLT4;KIF14;LAMC2;ADRA1A;TNFRSF8;TNS2;P3H2;SSTR1;PRLR;TGFBR2;BTC;KIT;CDH13;CEBPA;CTBP2;NPR3;TGFA;TNFRSF11A;MST1R;PTHLH;GPNMB;THPO;CLMN;NTF3;IGFBP7;HES1;DRD2;WNT2;TRPM4;TCF7L2;JUN;TGFB2;JAG1;HTR1A;VEGFD;NMI;PODN;SMAD6;S100B;MAPK15;ST18;MYO16;TSHR;BMP4;FGF16;CDK6;DLC1;GHRH;FGF18;NOX4;INSM1;FOLR2;CRLF1;GSDME;FGF10;FGFR1,anterior_up
GO_Biological_Process_2021,endothelial cell proliferation (GO:0001935),4/18,0.0185474348439739,0.4357989477878425,0,0,4.60225048923679,18.3511230553442,SEMA5A;BMP4;HMOX1;CD34,anterior_up
GO_Biological_Process_2021,positive chemotaxis (GO:0050918),4/18,0.0185474348439739,0.4357989477878425,0,0,4.60225048923679,18.3511230553442,SEMA5A;GPNMB;MET;FGF10,anterior_up
GO_Biological_Process_2021,negative regulation of cation channel activity (GO:2001258),5/27,0.018812453386272,0.4380790288542929,0,0,3.662460076341824,14.551819008684276,GSTM2;KCNE3;KCNAB1;DRD2;EPHB2,anterior_up
GO_Biological_Process_2021,cellular response to calcium ion (GO:0071277),9/69,0.0189089348403754,0.4380790288542929,0,0,2.420636285468616,9.60537701386383,CPNE9;ADGRV1;CPNE4;RASA4;SYT10;CPNE2;SCN5A;RYR3;SYT6,anterior_up
GO_Biological_Process_2021,muscle organ development (GO:0007517),8/58,0.0192156705934324,0.4420938658058442,0,0,2.581168384879725,10.200852713843696,TEAD4;SGCD;EVC;MYH3;LAMA2;ANKRD2;MKX;BVES,anterior_up
GO_Biological_Process_2021,positive regulation of calcium ion transport (GO:0051928),6/37,0.0195213141554837,0.4460283710146035,0,0,3.1201792729485973,12.281800598232392,TRPC6;CXCL12;P2RX4;TRPC3;P2RX3;CAV1,anterior_up
GO_Biological_Process_2021,regulation of epithelial cell proliferation (GO:0050678),11/93,0.0199589125737426,0.4529032695671884,0,0,2.1659839079010945,8.477833189274548,BMP4;TCF7L2;FGF16;TGFB2;CDK6;FGF18;TGFA;LAMB1;SCN5A;SGPP2;FGF10,anterior_up
GO_Biological_Process_2021,kidney development (GO:0001822),9/70,0.0206089601616792,0.4644726871812468,0,0,2.3808268610010854,9.24243972417404,BMP4;TGFB2;ZBTB16;GREB1L;LRP4;HNF1B;STRA6;SULF2;FGF10,anterior_up
GO_Biological_Process_2021,substrate adhesion-dependent cell spreading (GO:0034446),7/48,0.0209309361195957,0.4685418335420314,0,0,2.7532502878676857,10.645516623466412,EFNA1;NTNG2;LAMC3;KIF14;LAMB1;PARVB;BVES,anterior_up
GO_Biological_Process_2021,sarcomere organization (GO:0045214),5/28,0.0218270713925208,0.4824631525817544,0,0,3.5030363995380203,13.39772798072998,CSRP2;MYH3;OBSCN;TNNT2;MYOM2,anterior_up
GO_Biological_Process_2021,nervous system development (GO:0007399),37/447,0.021844090820182,0.4824631525817544,0,0,1.4644160309444505,5.599670390868974,CHRM2;SEMA5A;NOTCH2;NRSN2;LPAR1;MST1R;LDB2;CELSR1;HAPLN4;ROBO1;NHLH2;RELN;ACVR1C;PTPRZ1;NTF3;ZIC1;DPF3;MBP;HES1;DRD1;DRD2;EPHB2;WNT2;CHST8;TRPC5;JAG1;ADGRV1;FZD5;ZBTB16;POU3F1;S100B;GFRA2;SDK1;HAP1;MET;SDK2;CBLN1,anterior_up
GO_Biological_Process_2021,ventricular septum development (GO:0003281),6/38,0.0220669800252729,0.4840567573712535,0,0,3.0225128644939967,11.526875414119312,TGFB2;HES1;ZFPM2;ROBO1;STRA6;TGFBR2,anterior_up
GO_Biological_Process_2021,atrioventricular valve morphogenesis (GO:0003181),4/19,0.0224285550191546,0.4840567573712535,0,0,4.295205479452055,16.310700713655706,EFNA1;TGFB2;SMAD6;TGFBR2,anterior_up
GO_Biological_Process_2021,dopamine metabolic process (GO:0042417),4/19,0.0224285550191546,0.4840567573712535,0,0,4.295205479452055,16.310700713655706,TGFB2;DRD1;SNCAIP;DRD2,anterior_up
GO_Biological_Process_2021,regulation of osteoblast differentiation (GO:0045667),10/83,0.022974717309646,0.4840567573712535,0,0,2.2109966283922384,8.342888260938398,FBN2;BMP4;CDK6;HGF;TWIST2;SNAI2;PPARG;RORB;SMAD6;TRPM4,anterior_up
GO_Biological_Process_2021,regulation of smooth muscle cell proliferation (GO:0048660),7/49,0.0232248692490962,0.4840567573712535,0,0,2.6875536480686697,10.112005592179532,BMP4;TCF7L2;IGFBP5;CDH13;HMOX1;IL12A;PPARG,anterior_up
GO_Biological_Process_2021,mesonephros development (GO:0001823),3/11,0.0232312177549137,0.4840567573712535,0,0,6.0372112917023095,22.71354836305124,BMP4;ZBTB16;FGF10,anterior_up
GO_Biological_Process_2021,negative regulation of sprouting angiogenesis (GO:1903671),3/11,0.0232312177549137,0.4840567573712535,0,0,6.0372112917023095,22.71354836305124,CREB3L1;E2F2;ADAMTS9,anterior_up
GO_Biological_Process_2021,negative regulation of voltage-gated potassium channel activity (GO:1903817),3/11,0.0232312177549137,0.4840567573712535,0,0,6.0372112917023095,22.71354836305124,KCNE3;CAV1;KCNAB1,anterior_up
GO_Biological_Process_2021,Notch signaling involved in heart development (GO:0061314),3/11,0.0232312177549137,0.4840567573712535,0,0,6.0372112917023095,22.71354836305124,NOTCH2;JAG1;SNAI2,anterior_up
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),19/198,0.0237704137018462,0.4921961287138544,0,0,1.716828094792792,6.4197586323771665,SEMA5A;PRAG1;IGFBP5;HHIP;RGS16;TSPEAR;KAZALD1;ESR1;DHRS3;OVOL2;KIF26A;TMEM204;ZIC1;PLCE1;RGS20;IGFBP7;RGS8;MGLL;CD55,anterior_up
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),30/351,0.0248798996358663,0.4972794603134344,0,0,1.514558816308493,5.59431839523168,COLGALT2;TNXB;COL16A1;COL13A1;KIF14;INPPL1;PLOD2;LAMC2;LTBP3;RND3;ADAMTS2;CALB1;CGNL1;CARMIL1;TGFB2;TPM2;COL23A1;P3H2;SNCAIP;ARHGAP25;ERMN;CCDC88B;TPPP3;MYO5B;COL5A3;P4HA3;COL8A1;TLL2;ITGA6;MYO1H,anterior_up
GO_Biological_Process_2021,lamellipodium organization (GO:0097581),5/29,0.0251386192354107,0.4972794603134344,0,0,3.356898029134533,12.36463035676426,CARMIL1;ABLIM3;KIT;CDH13;PARVB,anterior_up
GO_Biological_Process_2021,axonogenesis (GO:0007409),22/240,0.0253445877627945,0.4972794603134344,0,0,1.6331072995612286,6.001979734218901,EPHB6;SEMA5A;NOTCH2;NTNG2;ROBO3;SEMA4A;EPHA7;SPTBN5;LAMA2;EPHA8;LRTM1;SEMA3E;SEMA4G;S100B;GFRA2;ROBO1;EFNA1;RELN;CXCL12;S100A6;EPHB2;DRD2,anterior_up
GO_Biological_Process_2021,chloride transmembrane transport (GO:1902476),7/50,0.0256862463479975,0.4972794603134344,0,0,2.624912665934724,9.611904128860193,GABRQ;GABRB1;GLRA2;GLRA3;GABRA3;SLC12A7;ANO2,anterior_up
GO_Biological_Process_2021,regulation of MAP kinase activity (GO:0043405),11/97,0.0264135572434545,0.4972794603134344,0,0,2.064799791679186,7.503230266265402,BMP4;FGF16;CD300A;FGF18;KIT;NEK10;MST1R;PPEF2;RASGRP1;FGFR1;ROBO1,anterior_up
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),20/214,0.0266680774569755,0.4972794603134344,0,0,1.66756156930126,6.043723434471644,HGF;FLT4;PELI2;VEGFD;KNDC1;RASGRP1;BMP4;EFNA1;FGF16;MAVS;GPNMB;THPO;DLC1;FGF18;P2RY1;LEPR;RAPGEF3;TRABD2B;PROM2;FGF10,anterior_up
GO_Biological_Process_2021,negative regulation of axon extension involved in axon guidance (GO:0048843),4/20,0.0267679757145614,0.4972794603134344,0,0,4.026541095890411,14.578289507277326,SEMA5A;SEMA4A;SEMA3E;SEMA4G,anterior_up
GO_Biological_Process_2021,regulation of protein kinase A signaling (GO:0010738),4/20,0.0267679757145614,0.4972794603134344,0,0,4.026541095890411,14.578289507277326,ADGRV1;RAMP3;CALCR;ADRB2,anterior_up
GO_Biological_Process_2021,skeletal muscle contraction (GO:0003009),4/20,0.0267679757145614,0.4972794603134344,0,0,4.026541095890411,14.578289507277326,JSRP1;MYH3;STAC2;MYH14,anterior_up
GO_Biological_Process_2021,positive regulation of cation channel activity (GO:2001259),6/40,0.0278082425451883,0.4972794603134344,0,0,2.844415296135607,10.18989823173167,GSTM2;RELN;STAC2;ADRB2;HAP1;EPHB2,anterior_up
GO_Biological_Process_2021,positive regulation of ossification (GO:0045778),6/40,0.0278082425451883,0.4972794603134344,0,0,2.844415296135607,10.18989823173167,FBN2;BMP4;KL;TGFB2;ADGRV1;ZBTB16,anterior_up
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),7/51,0.0283199317928259,0.4972794603134344,0,0,2.5651190011705034,9.142570001434356,ZBTB16;LPL;PPARG;METRNL;RREB1;MEDAG;TRPM4,anterior_up
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),5/30,0.0287555451514484,0.4972794603134344,0,0,3.2224507283633246,11.436234841034612,OCLN;LAMA2;MBP;CLDN1;MFSD2A,anterior_up
GO_Biological_Process_2021,positive regulation of small GTPase mediated signal transduction (GO:0051057),5/30,0.0287555451514484,0.4972794603134344,0,0,3.2224507283633246,11.436234841034612,NOTCH2;RELN;RASGRP1;EPOR;FGF10,anterior_up
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),5/30,0.0287555451514484,0.4972794603134344,0,0,3.2224507283633246,11.436234841034612,CALB2;CALB1;RELN;FAM107A;EPHB2,anterior_up
GO_Biological_Process_2021,regulation of protein localization to membrane (GO:1905475),5/30,0.0287555451514484,0.4972794603134344,0,0,3.2224507283633246,11.436234841034612,NECAB2;VAMP8;GPC3;GPC4;GPC6,anterior_up
GO_Biological_Process_2021,catecholamine biosynthetic process (GO:0042423),3/12,0.0296508716734867,0.4972794603134344,0,0,5.366124893071001,18.879442717178993,DDC;TGFB2;INSM1,anterior_up
GO_Biological_Process_2021,cell differentiation in hindbrain (GO:0021533),3/12,0.0296508716734867,0.4972794603134344,0,0,5.366124893071001,18.879442717178993,GRID2;KNDC1;CBLN1,anterior_up
GO_Biological_Process_2021,epithelial cell-cell adhesion (GO:0090136),3/12,0.0296508716734867,0.4972794603134344,0,0,5.366124893071001,18.879442717178993,KIT;BVES;SERPINB8,anterior_up
GO_Biological_Process_2021,axon choice point recognition (GO:0016198),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,ROBO3;ROBO1,anterior_up
GO_Biological_Process_2021,G protein-coupled opioid receptor signaling pathway (GO:0038003),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,OPRD1;OPRK1,anterior_up
GO_Biological_Process_2021,indolalkylamine biosynthetic process (GO:0046219),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,TPH2;DDC,anterior_up
GO_Biological_Process_2021,indole-containing compound biosynthetic process (GO:0042435),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,TPH2;DDC,anterior_up
GO_Biological_Process_2021,maintenance of animal organ identity (GO:0048496),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,ADGRV1;PKP2,anterior_up
GO_Biological_Process_2021,membrane depolarization during AV node cell action potential (GO:0086045),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,SCN5A;TRPM4,anterior_up
GO_Biological_Process_2021,negative regulation of pinocytosis (GO:0048550),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,CAV1;PROM2,anterior_up
GO_Biological_Process_2021,negative regulation of vitamin D biosynthetic process (GO:0010957),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,SNAI2;NFKB1,anterior_up
GO_Biological_Process_2021,positive regulation of AMPA receptor activity (GO:2000969),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,RELN;ADRB2,anterior_up
GO_Biological_Process_2021,"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)",2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,CD55;TGFBR2,anterior_up
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,TGFB2;TGFBR2,anterior_up
GO_Biological_Process_2021,positive regulation of long-term synaptic depression (GO:1900454),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,GRID2;CBLN1,anterior_up
GO_Biological_Process_2021,positive regulation of prostaglandin secretion (GO:0032308),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,P2RX4;TNFRSF11A,anterior_up
GO_Biological_Process_2021,prostaglandin transport (GO:0015732),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,ABCC4;SLCO2A1,anterior_up
GO_Biological_Process_2021,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,DPY19L1;DPY19L2,anterior_up
GO_Biological_Process_2021,protein C-linked glycosylation via tryptophan (GO:0018317),2/5,0.0304701872754685,0.4972794603134344,0,0,10.726495726495726,37.44626673010426,DPY19L1;DPY19L2,anterior_up
